user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,user_id_raw,pan_valid_flag,pan_invalid_flag,aadhaar_masked_flag,aadhaar_valid_flag,aadhaar_invalid_flag,income_negative_flag,dob_missing_flag,income_missing_flag,signup_timestamp_missing_flag,kyc_verified_flag,kyc_high_risk_flag
84495,Hemang Iyengar,HOOIS7575X,882398307056,,Lucknow,Uttar Pradesh,5416.0,Salaried,,VERIFIED,MEDIUM,84495,1,0,0,1,0,0,1,0,1,1,0
USR16540,Vamakshi Chander,GGWQK6236X,298404040572,,HYDERABAD,Telangana,27555.0,Unemployed,2025-03-10 00:00:00,VERIFIED,LOW,USR16540,1,0,0,1,0,0,1,0,0,1,0
USR-25198,faqid raja,KBNNP2726L,532791048171,1981-05-07 00:00:00,Poona,Maharashtra,12949.0,Freelancer,2024-11-09 06:36:00,VERIFIED,LOW,USR-25198,1,0,0,1,0,0,0,0,0,1,0
USR61741,samuel khurana,MKLTH5511V,822500607654,,delhi,Delhi,59316.0,Salaried,2024-12-27 00:00:00,VERIFIED,UNKNOWN,USR61741,1,0,0,1,0,0,1,0,0,1,0
USR-65544,Falan Sachdev,BEIMY9306,274950814597,1998-04-30 00:00:00,Jalandar,Punjab,9447.0,Self Employed,2024-09-24 00:00:00,VERIFIED,LOW,USR-65544,0,1,0,1,0,0,0,0,0,1,0
USR33134,vincent kade,QPJEP5940G,692145738274,1967-04-04 19:26:00,MUMBAI,Maharashtra,,Student,2025-01-15 00:00:00,VERIFIED,LOW,usr33134,1,0,0,1,0,0,0,1,0,1,0
USR62817,Mahika Singh,NBTNZ0385F,507701444357,1997-01-26 00:00:00,Lucknow,Uttar Pradesh,-10068.0,Freelancer,2025-11-14 03:44:00,PENDING,LOW,USR62817,1,0,0,1,0,1,0,0,0,0,0
USR-64175,VAMAKSHI BATRA,ECALU6452F,255806082141,1970-09-05 00:00:00,Chennai,Tamil Nadu,31571.0,Unemployed,2025-07-23 21:15:00,VERIFIED,HIGH,USR-64175,1,0,0,1,0,0,0,0,0,1,1
USR-76749,Jagvi Dayal,UDHPF6926A,XXXXXXXX0632,1963-04-19 00:00:00,Dilli,Delhi,26049.0,Salaried,2025-11-24 00:00:00,VERIFIED,LOW,USR-76749,1,0,0,0,1,0,0,0,0,1,0
USR14269,Manya Mangal,FXJFF0130Z,363806792760,1963-02-07 21:17:00,Kolkata,West Bengal,16360.0,Gig Worker,2024-09-22 00:00:00,PENDING,MEDIUM,USR 14269,1,0,0,1,0,0,0,0,0,0,0
USR70635,Amruta Saxena,YCLDF5117N,720034816435,2003-11-23 12:30:20,kolkata,West Bengal,0.23687,Unemployed,,VERIFIED,HIGH,USR 70635,1,0,0,1,0,0,0,0,1,1,1
USR38786,Netra Agate,IIWTT9919Z,,1965-05-19 00:00:00,Amritsar,Punjab,-47531.0,Freelancer,,PENDING,MEDIUM,USR38786,1,0,0,0,0,1,0,0,1,0,0
USR70352,Manthan Singhal,QMMTZ9679M,088873347599,1979-12-31 12:02:55,mumbai,Maharashtra,,Salaried,2024-03-22 00:00:00,PENDING,MEDIUM,USR70352,1,0,0,1,0,0,0,1,0,0,0
USR17781,Akshay Bhatti,SZAMD4628X,851167682326,1964-07-03 14:26:00,Jalandar,Punjab,15815.0,Gig Worker,2024-11-23 20:32:42,VERIFIED,HIGH,USR 17781,1,0,0,1,0,0,0,0,0,1,1
USR90615,Abdul Raman,UDJLL6598U,,2001-04-01 00:00:00,jalandhar,Punjab,39873.0,Gig Worker,2026-01-14 00:00:00,VERIFIED,LOW,USR90615,1,0,0,0,0,0,0,0,0,1,0
USR34641,WARDA BUMB,HJLKV3486B,795395786292,1968-12-28 01:14:00,HYDERABAD,Telangana,20491.0,Salaried,,VERIFIED,LOW,USR34641,1,0,0,1,0,0,0,0,1,1,0
USR12439,Charita Mall,JHLRD2661C,719969357278,,lucknow,Uttar Pradesh,9076.0,Gig Worker,2025-02-12 20:20:00,VERIFIED,MEDIUM,USR12439,1,0,0,1,0,0,1,0,0,1,0
USR18147,CHAMAN BANERJEE,,478012894879,1986-09-19 14:20:00,HYDERABAD,Telangana,21916.0,Unemployed,2026-01-25 04:33:00,VERIFIED,HIGH,USR 18147,0,0,0,1,0,0,0,0,0,1,1
USR30065,Udyati Sarraf,HDSSM5237V,,2000-08-14 00:17:10,JPR,Rajasthan,17016.0,Business Owner,2026-01-26 00:00:00,VERIFIED,LOW,usr30065,1,0,0,0,0,0,0,0,0,1,0
USR_74022,Maanav Rout,HJBQL7632U,7325213365,1999-02-15 03:06:47,ludhiana,Punjab,36460.0,Salaried,2024-04-02 06:55:55,VERIFIED,LOW,usr_74022,1,0,0,0,1,0,0,0,0,1,0
USR49634,Falan Deshpande,XGCEK7340O,6995061864,1980-04-09 01:53:00,Ludhiana,Punjab,16373.0,Freelancer,2025-07-07 20:48:00,VERIFIED,LOW,USR49634,1,0,0,0,1,0,0,0,0,1,0
USR_70119,viraj dubey,THNKN4850D,535001521271,2007-02-25 00:00:00,MUMBAI,Maharashtra,50389.0,Freelancer,2025-06-07 00:00:00,VERIFIED,LOW,usr_70119,1,0,0,1,0,0,0,0,0,1,0
USR48275,Henry Ratta,RRDAD0180L,828870020943,,LDH,Punjab,13.4,Salaried,2025-05-21 12:46:06,VERIFIED,MEDIUM,USR48275,1,0,0,1,0,0,1,0,0,1,0
USR46162,NidraJhaveri,IYJEK3063J,XXXXXXXX7054,,pune,Maharashtra,48432.0,Retired,2025-07-08 00:00:00,VERIFIED,MEDIUM,USR46162,1,0,0,0,1,0,1,0,0,1,0
USR29904,MEERA CHACKO,NJLPJ4080R,XXXXXXXX5020,1963-03-20 00:00:00,Dilli,Delhi,-40265.0,Student,,VERIFIED,MEDIUM,USR29904,1,0,0,0,1,1,0,0,1,1,0
USR-15867,Kai Pai,CAAQU0129Y,456537571400,2004-03-10 19:39:00,ASR,Punjab,,Freelancer,2024-01-27 00:00:00,PENDING,LOW,USR-15867,1,0,0,1,0,0,0,1,0,0,0
USR75368,Nitesh Panchal,CHIEB3632J,366944217332,1967-08-25 17:43:08,Poona,Maharashtra,0.24395,Farmer,2024-06-16 00:00:00,VERIFIED,HIGH,USR75368,1,0,0,1,0,0,0,0,0,1,1
USR63236,Abeer Ramesh,LRKFT9400F,823724535013,1982-08-07 00:00:00,JPR,Rajasthan,125587.0,Gig Worker,2025-01-08 00:00:00,VERIFIED,MEDIUM,USR 63236,1,0,0,1,0,0,0,0,0,1,0
USR50606,Tejas Peri,NSHIW8500D,699368798564,2002-05-04 01:49:00,kolkata,West Bengal,69527.0,Retired,2024-06-04 00:00:00,VERIFIED,MEDIUM,USR50606,1,0,0,1,0,0,0,0,0,1,0
USR60317,Radhika Deshmukh,UJSOF6289J,445151488567,1968-04-20 00:00:00,delhi,Delhi,20327.0,Business Owner,2025-05-26 01:48:37,VERIFIED,LOW,usr60317,1,0,0,1,0,0,0,0,0,1,0
USR89298,Turvi Misra,KWTHK2837U,XXXXXXXX7840,2007-09-23 00:00:00,HYDERABAD,Telangana,,Retired,2024-08-03 00:00:00,VERIFIED,MEDIUM,USR89298,1,0,0,0,1,0,0,1,0,1,0
USR-52606,WakeetaMahajan,YCRTF3700G,7096765548,1994-01-11 00:00:00,Dilli,Delhi,38705.0,Salaried,2024-02-26 00:00:00,VERIFIED,MEDIUM,USR-52606,1,0,0,0,1,0,0,0,0,1,0
USR21674,Jhalak Jain,RTVMT2036R,1089035669367,1985-08-02 00:00:00,delhi,Delhi,51884.0,Student,2025-09-14 15:57:36,REJECTED,LOW,USR 21674,1,0,0,0,1,0,0,0,0,0,0
USR52312,ZAID GROVER,ZJEHH9922R,273164508596,2004-09-10 00:00:00,Jalandhar,Punjab,,Unemployed,2025-09-28 04:12:00,VERIFIED,LOW,USR52312,1,0,0,1,0,0,0,1,0,1,0
USR86271,Chasmum Gole,TBVJI0662F,2748111604,1993-11-01 00:00:00,Calcutta,West Bengal,9.4,Retired,2025-08-15 00:00:00,VERIFIED,LOW,USR86271,1,0,0,0,1,0,0,0,0,1,0
USR69669,Lakshmi Rajagopalan,QZGLJ5086X,204333613883,2004-02-07 00:00:00,DELHI,Delhi,48136.0,Self Employed,2024-12-01 00:00:00,VERIFIED,LOW,USR69669,1,0,0,1,0,0,0,0,0,1,0
USR_17766,YadaviMohan,JTYOO4649W,126514107855,1995-08-10 21:20:16,kolkata,West Bengal,46630.0,Gig Worker,,VERIFIED,LOW,usr_17766,1,0,0,1,0,0,0,0,1,1,0
USR58515,Abhimanyu Nadig,MSMTH0737X,XXXXXXXX3836,1972-08-08 00:00:00,BLR,Karnataka,41287.0,Salaried,2024-01-14 00:00:00,REJECTED,LOW,USR58515,1,0,0,0,1,0,0,0,0,0,0
USR90193,Saanvi Kanda,BRSKG4224E,033139269379,2007-02-22 00:00:00,Mumbai,Maharashtra,65221.0,Salaried,2025-07-22 00:00:00,VERIFIED,LOW,USR90193,1,0,0,1,0,0,0,0,0,1,0
USR62097,Diya Chander,GBBQV1500C,900105174431,1988-06-14 00:00:00,bengaluru,Karnataka,33673.0,Farmer,2024-12-16 00:00:00,REJECTED,LOW,USR62097,1,0,0,1,0,0,0,0,0,0,0
USR79375,Hitesh Panchal,PESRB5951G,3392980357485,,ASR,Punjab,0.15487,Business Owner,2024-10-05 08:09:00,VERIFIED,LOW,USR79375,1,0,0,0,1,0,1,0,0,1,0
USR80976,Januja Chaudhary,JICXH3165W,208307192846,1989-12-04 00:00:00,ludhiana,Punjab,82967.0,Retired,2025-06-22 00:00:00,VERIFIED,LOW,usr80976,1,0,0,1,0,0,0,0,0,1,0
USR84537,kavya dar,EWZW15849T,556206448107,1986-06-14 00:00:00,Mumbay,Maharashtra,44.1,Farmer,2025-09-17 07:01:57,VERIFIED,LOW,USR84537,0,1,0,1,0,0,0,0,0,1,0
USR56736,SANYA MANDER,UICWG1611H,593449099114,2001-08-21 00:00:00,ASR,Punjab,17889.0,Student,2025-12-07 00:05:00,VERIFIED,LOW,USR56736,1,0,0,1,0,0,0,0,0,1,0
USR33755,PeterKala,PQBFO9025E,025202470149,1979-10-09 11:29:00,DELHI,Delhi,42939.0,Gig Worker,2025-03-19 00:00:00,VERIFIED,HIGH,USR 33755,1,0,0,1,0,0,0,0,0,1,1
29760,Balvan Ranganathan,BNSEP0373O,,1983-11-16 00:00:00,Bombay,Maharashtra,59620.0,Unemployed,2024-08-22 09:01:00,VERIFIED,HIGH,29760,1,0,0,0,0,0,0,0,0,1,1
USR11890,Yashawini Bhasin,RYMVP4488K,XXXXXXXX6324,1979-08-05 00:00:00,Dilli,Delhi,,Self Employed,2024-02-24 00:00:00,FAILED,MEDIUM,usr11890,1,0,0,0,1,0,0,1,0,0,0
USR44202,AbhaChoudhury,VFQGN0871G,040238309887,1992-03-30 00:00:00,Poona,Maharashtra,23763.0,Freelancer,2026-02-06 09:44:36,PENDING,LOW,USR44202,1,0,0,1,0,0,0,0,0,0,0
USR77521,Gautam Ahuja,TFFNR5660U,XXXXXXXX6885,1986-04-21 00:00:00,Madras,Tamil Nadu,0.13781,Business Owner,2024-06-19 01:12:00,VERIFIED,LOW,USR77521,1,0,0,0,1,0,0,0,0,1,0
USR50204,Hema Garde,EYMOW8992Q,,1968-07-15 00:00:00,Mumbai,Maharashtra,53017.0,Gig Worker,,VERIFIED,MEDIUM,USR50204,1,0,0,0,0,0,0,0,1,1,0
USR18873,Laksh Sheth,OZXIS3461E,190493409262,2005-03-12 02:26:00,Kolkata,West Bengal,36720.0,Freelancer,2025-06-17 17:39:06,VERIFIED,LOW,USR18873,1,0,0,1,0,0,0,0,0,1,0
USR84182,Onkar Kale,XHMAA8351,461319304014,1995-08-16 02:16:00,chennai,Tamil Nadu,18711.0,Freelancer,,VERIFIED,MEDIUM,USR84182,0,1,0,1,0,0,0,0,1,1,0
USR78537,Indira Gandhi,GKBET7010,387965587110,1961-02-10 00:00:00,ASR,Punjab,41427.0,Retired,,REJECTED,LOW,USR 78537,0,1,0,1,0,0,0,0,1,0,0
53697,Elijah Gupta,UBLJE3674M,0808925849,1981-07-15 00:00:00,ludhiana,Punjab,0.51164,Unemployed,2024-01-05 00:00:00,VERIFIED,HIGH,53697,1,0,0,0,1,0,0,0,0,1,1
USR42620,Harish C0mar,RUETV0411,252222673581,1978-01-29 00:00:00,Ludhiana,Punjab,23827.0,Self Employed,2024-01-27 19:04:32,VERIFIED,LOW,USR42620,0,1,0,1,0,0,0,0,0,1,0
USR34321,saanvi chakrabarti,HCJMK2718K,058232621766,1991-04-28 03:57:00,Calcutta,West Bengal,42245.0,Business Owner,2024-09-16 00:00:00,VERIFIED,LOW,USR34321,1,0,0,1,0,0,0,0,0,1,0
USR39984,Aradhana Manda1,ZSYQI4145L,498103898079,1994-04-06 00:00:00,Mumbay,Maharashtra,23739.0,Freelancer,2024-02-06 00:00:00,VERIFIED,LOW,USR39984,1,0,0,1,0,0,0,0,0,1,0
USR80899,Jeremiah Pant,SJKZB6371M,046218694003,1969-09-24 00:00:00,lucknow,Uttar Pradesh,22219.0,Gig Worker,2025-01-01 04:27:28,VERIFIED,LOW,USR80899,1,0,0,1,0,0,0,0,0,1,0
USR70826,Ayush Master,LSMJI4578R,200735190757,1961-09-15 00:00:00,Amritsar,Punjab,17789.0,Self Employed,2026-09-02 00:00:00,VERIFIED,MEDIUM,usr70826,1,0,0,1,0,0,0,0,0,1,0
USR82103,Yash Taneja,NJNEH0758T,730338455283,1966-03-07 00:00:00,ASR,Punjab,52241.0,Freelancer,2025-04-29 04:49:19,VERIFIED,MEDIUM,USR82103,1,0,0,1,0,0,0,0,0,1,0
USR25443,anika misra,UIVZX9393Y,387084615209,,LDH,Punjab,,Business Owner,2025-09-26 00:00:00,VERIFIED,UNKNOWN,USR25443,1,0,0,1,0,0,1,1,0,1,0
USR97868,raksha varkey,WROEY1762G,633148456170,1963-11-25 00:00:00,ludhiana,Punjab,,Gig Worker,2026-02-28 13:34:55,IN_PROGRESS,UNKNOWN,USR97868,1,0,0,1,0,0,0,1,0,0,0
USR76951,0wen Saha,DUBKM7050Q,732274891044,1977-06-19 00:00:00,Amritsar,Punjab,-25860.0,Student,2024-05-23 13:51:31,VERIFIED,LOW,USR76951,1,0,0,1,0,1,0,0,0,1,0
USR69654,SATHVIK GANDHI,VWIJC3539R,,1991-05-06 00:00:00,Kolkata,West Bengal,18.5,Self Employed,2025-06-04 17:33:54,PENDING,LOW,usr69654,1,0,0,0,0,0,0,0,0,0,0
USR63277,Avi Bhatt,FTYGP5750T,402150433637,1974-03-01 00:00:00,HYDERABAD,Telangana,,Unemployed,2024-03-10 00:00:00,PENDING,MEDIUM,USR63277,1,0,0,1,0,0,0,1,0,0,0
USR54249,KIAAN NATARAJAN,OMPEY4381O,437992387520,1977-03-15 00:00:00,Jalandhar,Punjab,36137.0,Salaried,2025-06-23 00:00:00,VERIFIED,LOW,usr54249,1,0,0,1,0,0,0,0,0,1,0
USR50356,Yashasvi Chhabra,WPQNV0603D,,,MUMBAI,Maharashtra,18419.0,Freelancer,2025-01-27 00:00:00,PENDING,HIGH,USR50356,1,0,0,0,0,0,1,0,0,0,1
60413,Gautam Pate1,QXTVB3901I,,1960-02-02 00:00:00,Ludhiana,Punjab,45.7,Farmer,2024-12-14 00:00:00,VERIFIED,LOW,60413,1,0,0,0,0,0,0,0,0,1,0
USR12613,GARIMA DHILLON,HZNNM4451E,238652386391,2003-09-13 13:32:59,jalandhar,Punjab,20103.0,Freelancer,2025-11-08 00:00:00,FAILED,LOW,USR 12613,1,0,0,1,0,0,0,0,0,0,0
USR_99680,Chakrika Dhaliwal,OHNYO0017G,234510175848,2003-01-07 00:00:00,Jalandhar,Punjab,28977.0,Gig Worker,2025-04-29 00:00:00,VERIFIED,LOW,usr_99680,1,0,0,1,0,0,0,0,0,1,0
USR-36385,OLIVER KALITA,XQRFV8076X,987637339623,2005-05-17 00:00:00,chennai,Tamil Nadu,36537.0,Student,2024-09-11 00:00:00,PENDING,MEDIUM,USR-36385,1,0,0,1,0,0,0,0,0,0,0
USR95916,Vedhika Maharaj,DKLQG2069R,005957436745,1987-01-11 16:52:00,bengaluru,Karnataka,31.9,Business Owner,2025-06-15 03:44:00,VERIFIED,LOW,USR95916,1,0,0,1,0,0,0,0,0,1,0
USR98090,Hardik Malhotra,XQLFL2365B,690910150608,1988-02-02 17:21:26,delhi,Delhi,0.42461,Gig Worker,2025-03-21 00:00:00,VERIFIED,LOW,USR98090,1,0,0,1,0,0,0,0,0,1,0
USR44575,Harini Basu,UJOPD5606U,671623259166,1978-10-11 00:00:00,pune,Maharashtra,45668.0,Salaried,2026-02-20 00:00:00,VERIFIED,HIGH,USR44575,1,0,0,1,0,0,0,0,0,1,1
USR48038,NEHA BHAVSAR,LSXRH4278U,1812487802525,1989-09-27 00:00:00,Amritsar,Punjab,11061.0,Unemployed,,VERIFIED,LOW,USR48038,1,0,0,0,1,0,0,0,1,1,0
USR48646,owen master,JKDPC6128F,050379546508,2004-08-23 00:00:00,LKO,Uttar Pradesh,41849.0,Salaried,2025-10-13 00:00:00,REJECTED,LOW,USR48646,1,0,0,1,0,0,0,0,0,0,0
USR59386,Manbir Bava,DNVCP1198,XXXXXXXX9624,1998-08-29 00:00:00,delhi,Delhi,41205.0,Gig Worker,2025-12-17 00:00:00,VERIFIED,LOW,USR59386,0,1,0,0,1,0,0,0,0,1,0
USR12377,Vasatika Swamy,,0504082403,,Delhi,Delhi,39875.0,Freelancer,2025-05-31 00:00:00,VERIFIED,LOW,USR12377,0,0,0,0,1,0,1,0,0,1,0
USR78483,Ishwar Buch,UTVQY7067,861824624918,1994-07-02 00:00:00,Hyd,Telangana,30373.0,Student,2025-06-01 00:00:00,VERIFIED,MEDIUM,USR78483,0,1,0,1,0,0,0,0,0,1,0
72794,Atharv Chandra,FSHCO3780U,265807569906,1978-04-14 00:00:00,Jalandhar,Punjab,55179.0,Farmer,,VERIFIED,UNKNOWN,72794,1,0,0,1,0,0,0,0,1,1,0
USR52370,Teerth Shan,BKJGE6622L,579007047859,1984-08-05 00:00:00,Chennai,Tamil Nadu,54765.0,Salaried,2024-01-30 20:14:36,VERIFIED,LOW,USR52370,1,0,0,1,0,0,0,0,0,1,0
USR17301,Nandini Taneja,WAKJJ0837E,580779519314,,Lucknow,Uttar Pradesh,0.16405,Freelancer,2024-02-28 00:00:00,VERIFIED,LOW,USR17301,1,0,0,1,0,0,1,0,0,1,0
USR57758,Mahika Kumar,TIVTV1520E,,1979-06-07 08:53:10,Hyd,Telangana,25434.0,Retired,2024-04-16 01:23:56,VERIFIED,LOW,usr57758,1,0,0,0,0,0,0,0,0,1,0
USR_32865,Bhavini Saini,,275767026466,1970-08-16 00:00:00,Chennai,Tamil Nadu,19889.0,Unemployed,2024-12-02 00:00:00,VERIFIED,LOW,usr_32865,0,0,0,1,0,0,0,0,0,1,0
USR69922,Jagdish Bakshi,JTJKK6740V,051402691662,1970-12-01 08:45:00,Bangalore,Karnataka,17349.0,Freelancer,2025-08-16 06:41:00,VERIFIED,MEDIUM,USR69922,1,0,0,1,0,0,0,0,0,1,0
USR32425,Gautami Parsa,YNPZH4992V,618575708404,1985-06-06 00:00:00,jalandhar,Punjab,31653.0,Business Owner,2024-05-01 00:00:00,IN_PROGRESS,MEDIUM,USR 32425,1,0,0,1,0,0,0,0,0,0,0
USR18302,Darika Nath,EBQCG0785S,XXXXXXXX8518,1962-08-04 00:00:00,Amritsar,Punjab,32260.0,Retired,2025-02-24 00:00:00,VERIFIED,LOW,USR18302,1,0,0,0,1,0,0,0,0,1,0
USR37454,Vasana Jain,CPEMN5780Z,728061894629,1960-11-08 13:29:00,Delhi,Delhi,0.79273,Unemployed,2026-03-30 00:00:00,VERIFIED,LOW,USR37454,1,0,0,1,0,0,0,0,0,1,0
USR-84490,Warinder Sagar,HSGHU8891S,437276798363,1992-04-23 00:00:00,Hyd,Telangana,29051.0,Retired,2024-03-02 00:00:00,VERIFIED,MEDIUM,USR-84490,1,0,0,1,0,0,0,0,0,1,0
USR44962,Diya Chakraborty,CDTYD5770Y,791592664009,2000-09-17 00:00:00,Lucknow,Uttar Pradesh,48083.0,Business Owner,2024-06-08 02:04:48,VERIFIED,MEDIUM,USR44962,1,0,0,1,0,0,0,0,0,1,0
USR99849,UcchalChopra,JQGSC5757P,,1995-08-13 19:50:26,Madras,Tamil Nadu,30.7,Gig Worker,2024-08-21 18:39:03,VERIFIED,LOW,USR99849,1,0,0,0,0,0,0,0,0,1,0
USR26250,Pushti Swamy,NZNBV9035R,789739709115,1987-03-07 09:24:00,JPR,Rajasthan,26052.0,Salaried,2024-08-17 00:00:00,VERIFIED,LOW,USR26250,1,0,0,1,0,0,0,0,0,1,0
USR45667,TanmayiKhurana,WVHCN9437X,146486025499,1991-08-05 00:00:00,BLR,Karnataka,0.35395,Business Owner,2024-01-06 00:00:00,REJECTED,UNKNOWN,USR45667,1,0,0,1,0,0,0,0,0,0,0
USR54314,hritik lalla,SLWST2325F,349766348374,1966-03-06 00:00:00,lucknow,Uttar Pradesh,-23657.0,Self Employed,2024-12-18 00:00:00,VERIFIED,LOW,USR54314,1,0,0,1,0,1,0,0,0,1,0
USR96067,Zaitra Trivedi,AMNOM8751F,5586331995701,1973-01-27 20:01:00,Lucknow,Uttar Pradesh,27660.0,Self Employed,2025-03-31 00:00:00,VERIFIED,LOW,USR96067,1,0,0,0,1,0,0,0,0,1,0
USR33510,Falan Ray,DHZBT5586P,983702514630,1981-12-15 01:02:08,Jaipur,Rajasthan,0.34913,Farmer,2025-12-05 00:00:00,VERIFIED,LOW,USR33510,1,0,0,1,0,0,0,0,0,1,0
46900,AARUSH BARAL,BCQHG1455D,389538709166,,amritsar,Punjab,,Salaried,2024-09-13 06:05:00,VERIFIED,HIGH,46900,1,0,0,1,0,0,1,1,0,1,1
USR35221,Abhimanyu Palan,SSUOM5559H,359723738202,1995-03-14 14:23:01,JPR,Rajasthan,28452.0,Business Owner,2025-09-08 20:41:52,VERIFIED,LOW,USR35221,1,0,0,1,0,0,0,0,0,1,0
USR55105,GauriGara,WXUZC2907G,123043735248,1978-07-21 00:00:00,MUMBAI,Maharashtra,18938.0,Retired,,VERIFIED,HIGH,USR55105,1,0,0,1,0,0,0,0,1,1,1
35601,Ojas Shenoy,UFMMY0563V,845802273889,,Jalandhar,Punjab,20040.0,Business Owner,2024-04-06 00:00:00,VERIFIED,LOW,35601,1,0,0,1,0,0,1,0,0,1,0
23036,Bhavna Bhargava,CGMLQ6466D,465632738438,1977-08-26 07:42:17,Poona,Maharashtra,18716.0,Business Owner,2024-03-08 00:56:00,VERIFIED,MEDIUM,23036,1,0,0,1,0,0,0,0,0,1,0
USR10393,aarnav aurora,XMHNR2711D,545328645524,,DELHI,Delhi,56752.0,Student,2025-07-17 22:30:03,VERIFIED,HIGH,USR10393,1,0,0,1,0,0,1,0,0,1,1
USR97915,Eshana Kohli,JBUJZ0436O,613529252411,2004-09-23 10:41:22,Hyderabad,Telangana,0.14933,Salaried,2025-05-29 00:00:00,VERIFIED,UNKNOWN,USR97915,1,0,0,1,0,0,0,0,0,1,0
USR32158,Pranav Jayaraman,UEHEE7653,796516869189,1971-05-19 00:00:00,DELHI,Delhi,-14104.0,Student,2025-05-28 21:31:00,REJECTED,UNKNOWN,USR32158,0,1,0,1,0,1,0,0,0,0,0
USR74769,ZANSI KEER,HMDWP9264N,709242560489,1977-02-03 00:00:00,delhi,Delhi,,Business Owner,2024-08-17 00:00:00,VERIFIED,MEDIUM,usr74769,1,0,0,1,0,0,0,1,0,1,0
USR70994,Rachita Rao,,764906569886,1980-12-31 00:00:00,ludhiana,Punjab,,Unemployed,2024-10-06 09:13:46,VERIFIED,LOW,usr70994,0,0,0,1,0,0,0,1,0,1,0
USR11553,Indrajit Behl,IFZWZ6329X,964351603731,2001-07-28 04:38:31,lucknow,Uttar Pradesh,17209.0,Business Owner,2025-07-16 01:45:41,REJECTED,LOW,USR11553,1,0,0,1,0,0,0,0,0,0,0
USR78388,Manan Zacharia,DDOVN9834X,925962769905,1976-01-15 08:51:00,Delhi,Delhi,20233.0,Farmer,2025-02-07 00:00:00,UNDER_REVIEW,LOW,USR78388,1,0,0,1,0,0,0,0,0,0,0
USR70149,Gaurav Ahluwalia,KTURS5801N,2944686721,1971-10-20 00:00:00,Hyderabad,Telangana,-35098.0,Freelancer,,VERIFIED,MEDIUM,USR70149,1,0,0,0,1,1,0,0,1,1,0
USR76203,ArjunVerma,MBGAB1647I,830940637619,,Bombay,Maharashtra,29856.0,Business Owner,2024-08-30 00:00:00,VERIFIED,LOW,usr76203,1,0,0,1,0,0,1,0,0,1,0
USR58748,KASHVI DESAI,VXBFU9650,747601586527,2000-12-14 00:00:00,Hyderabad,Telangana,50625.0,Business Owner,2024-06-05 00:00:00,VERIFIED,MEDIUM,USR58748,0,1,0,1,0,0,0,0,0,1,0
USR90347,Aarini Pall,VVOYD9842P,277101677314,1963-01-15 00:00:00,MUMBAI,Maharashtra,22064.0,Salaried,2025-02-01 00:00:00,VERIFIED,UNKNOWN,USR 90347,1,0,0,1,0,0,0,0,0,1,0
USR64039,Lekha Prashad,BJEMT9016I,469336129970,1962-08-11 08:48:34,Hyderabad,Telangana,83262.0,Student,2024-07-25 09:39:12,VERIFIED,LOW,USR64039,1,0,0,1,0,0,0,0,0,1,0
USR-76349,Oscar Edwin,BXPKK9834B,200053004078,1978-04-29 00:00:00,LDH,Punjab,15213.0,Freelancer,,PENDING,MEDIUM,USR-76349,1,0,0,1,0,0,0,0,1,0,0
USR98457,Nitara Mukherjee,ICQSN1676K,937592758798,,lucknow,Uttar Pradesh,23477.0,Freelancer,2025-09-27 00:00:00,VERIFIED,LOW,USR98457,1,0,0,1,0,0,1,0,0,1,0
USR13925,wriddhish sehgal,VDZMY0206O,215391266419,1975-06-27 22:11:00,Jaipur,Rajasthan,8.0,Unemployed,2024-12-04 00:00:00,PENDING,HIGH,USR13925,1,0,0,1,0,0,0,0,0,0,1
USR49306,ekapad choudhary,TBCHU4050E,904058739249,1963-07-24 00:00:00,Poona,Maharashtra,,Self Employed,2025-07-19 21:07:42,VERIFIED,MEDIUM,USR49306,1,0,0,1,0,0,0,1,0,1,0
USR28789,rachit bath,ARMQK6238K,0373246192,1978-11-04 00:00:00,JPR,Rajasthan,32794.0,Business Owner,2024-08-21 14:24:00,VERIFIED,LOW,USR 28789,1,0,0,0,1,0,0,0,0,1,0
USR99043,Sai Balasubramanian,KFVXA6339Q,XXXXXXXX6664,1989-09-17 00:00:00,mumbai,Maharashtra,21895.0,Farmer,2025-04-27 15:09:00,VERIFIED,LOW,USR99043,1,0,0,0,1,0,0,0,0,1,0
USR-40468,GautamiKurian,,919294752911,1998-02-06 00:44:35,Pune,Maharashtra,42675.0,Self Employed,2025-02-21 00:00:00,VERIFIED,LOW,USR-40468,0,0,0,1,0,0,0,0,0,1,0
USR-73177,Bahadurjit Pradhan,ODVXD3299S,XXXXXXXX2762,1987-01-02 08:04:03,Jalandar,Punjab,0.77277,Retired,2025-04-23 15:39:00,VERIFIED,LOW,USR-73177,1,0,0,0,1,0,0,0,0,1,0
USR49274,ansh guha,FKJUR2489N,371797523749,2006-01-21 19:46:14,Jalandhar,Punjab,17589.0,Freelancer,2025-10-28 00:00:00,VERIFIED,LOW,USR 49274,1,0,0,1,0,0,0,0,0,1,0
USR40995,Rehaan Pai,LBPGI4964I,236202408892,1992-09-22 00:00:00,jalandhar,Punjab,0.17903,Retired,2024-07-26 00:00:00,VERIFIED,LOW,USR40995,1,0,0,1,0,0,0,0,0,1,0
